Usage,Temp,Hour
1.684,66,17
1.336,66,18
1.569,66,19
1.561,66,20
1.554,66,21
1.542,66,22
1.537,66,23
3.491,67,0
5.227,67,1
5.246,67,2
2.416,67,3
1.511,67,4
1.511,67,5
1.506,67,6
4.313,67,7
4.773,67,8
1.437,67,9
1.122,67,10
1.151,67,11
1.135,67,12
1.423,67,13
1.381,67,14
1.382,67,15
3.31,67,16
4.04,67,17
1.548,67,18
2.033,67,19
1.816,67,20
1.799,67,21
2.05,67,22
2.224,67,23
1.941,72,0
1.439,72,1
1.353,72,2
1.757,72,3
1.669,72,4
1.492,72,5
1.278,72,6
1.208,72,7
1.232,72,8
1.223,72,9
1.205,72,10
1.178,72,11
1.183,72,12
2.898,72,13
3.519,72,14
2.043,72,15
1.622,72,16
1.997,72,17
1.548,72,18
1.872,72,19
1.781,72,20
2.411,72,21
4.805,72,22
4.519,72,23
5.161,70,0
2.472,70,1
2.49,70,2
2.778,70,3
2.475,70,4
1.329,70,5
1.1,70,6
0.911,70,7
1.099,70,8
1.107,70,9
1.108,70,10
1.115,70,11
1.126,70,12
1.396,70,13
5.604,70,14
2.46,70,15
1.366,70,16
1.845,70,17
1.415,70,18
1.417,70,19
1.566,70,20
1.852,70,21
1.927,70,22
1.804,70,23
1.758,62,0
1.353,62,1
1.047,62,2
1.074,62,3
1.062,62,4
1.595,62,5
1.204,62,6
0.949,62,7
1.072,62,8
1.105,62,9
1.078,62,10
1.09,62,11
1.1,62,12
1.542,62,13
6.289,62,14
1.375,62,15
1.372,62,16
1.363,62,17
0.804,62,18
2.168,62,19
1.392,62,20
1.359,62,21
1.358,62,22
1.361,62,23
1.379,60,0
1.674,60,1
1.496,60,2
1.595,60,3
1.685,60,4
1.687,60,5
1.709,60,6
1.288,60,7
1.189,60,8
1.74,60,9
1.166,60,10
1.518,60,11
1.183,60,12
2.562,60,13
6.216,60,14
3.204,60,15
1.361,60,16
1.356,60,17
1.706,60,18
1.357,60,19
1.357,60,20
1.357,60,21
1.426,60,22
1.514,60,23
2.028,52,0
1.3,52,1
6.554,52,2
5.194,52,3
3.687,52,4
1.912,52,5
2.171,52,6
1.563,52,7
1.197,52,8
1.153,52,9
1.167,52,10
1.724,52,11
1.176,52,12
2.239,52,13
5.266,52,14
3.826,52,15
1.859,52,16
1.521,52,17
1.466,52,18
1.469,52,19
1.685,52,20
1.586,52,21
1.478,52,22
1.617,52,23
3.432,50,0
2.465,50,1
1.751,50,2
4.819,50,3
3.098,50,4
2.142,50,5
1.384,50,6
1.215,50,7
1.501,50,8
2.014,50,9
1.299,50,10
1.306,50,11
3.027,50,12
6.536,50,13
6.431,50,14
1.487,50,15
1.499,50,16
1.484,50,17
1.821,50,18
1.489,50,19
1.472,50,20
1.47,50,21
1.476,50,22
1.481,50,23
2.452,54,0
2.335,54,1
1.388,54,2
1.681,54,3
2.159,54,4
1.539,54,5
3.469,54,6
1.971,54,7
1.341,54,8
1.308,54,9
1.627,54,10
1.428,54,11
4.72,54,12
4.497,54,13
5.498,54,14
3.219,54,15
3.315,54,16
2.061,54,17
1.38,54,18
1.592,54,19
1.489,54,20
1.375,54,21
1.71,54,22
1.833,54,23
1.796,52,0
1.869,52,1
1.624,52,2
2.809,52,3
1.958,52,4
1.838,52,5
1.908,52,6
2.1,52,7
1.177,52,8
1.213,52,9
1.3,52,10
1.207,52,11
3.355,52,12
3.917,52,13
3.516,52,14
2.828,52,15
2.47,52,16
4.641,52,17
1.514,52,18
2.931,52,19
3.914,52,20
2.94,52,21
1.599,52,22
1.792,52,23
1.687,54,0
1.803,54,1
1.282,54,2
1.376,54,3
1.58,54,4
1.914,54,5
1.438,54,6
1.011,54,7
1.173,54,8
1.047,54,9
1.051,54,10
1.993,54,11
4.359,54,12
2.306,54,14
4.287,54,15
1.364,54,16
1.579,54,17
1.193,54,18
1.191,54,19
1.291,54,20
1.354,54,21
1.361,54,22
1.208,54,23
1.517,61,0
1.236,61,1
1.219,61,2
1.527,61,3
1.45,61,4
1.183,61,5
1.134,61,6
0.823,61,7
0.965,61,8
1.322,61,9
0.973,61,10
0.984,61,11
1.096,61,12
4.407,61,13
4.256,61,14
1.722,61,15
1.132,61,16
1.517,61,17
1.181,61,18
1.171,61,19
1.136,61,20
1.154,61,21
1.136,61,22
1.144,61,23
1.464,58,0
1.227,58,1
2.208,58,2
1.238,58,3
1.314,58,4
1.253,58,5
1.234,58,6
1.313,58,7
0.928,58,8
0.936,58,9
0.937,58,10
0.935,58,11
1.481,58,12
1.159,58,13
1.937,58,14
5.213,58,15
1.562,58,16
1.18,58,17
1.158,58,18
1.158,58,19
1.158,58,20
1.149,58,21
1.49,58,22
1.209,58,23
1.191,59,0
0.847,59,1
0.895,59,2
0.693,59,3
0.906,59,4
1.292,59,5
1.399,59,6
1.756,59,7
1.401,59,8
1.062,59,9
1.061,59,10
1.056,59,11
1.602,59,12
1.257,59,13
3.204,59,14
4.424,59,15
1.263,59,16
1.561,59,17
1.155,59,18
1.152,59,19
1.226,59,20
1.164,59,21
1.165,59,22
1.177,59,23
1.156,58,0
1.143,58,1
0.85,58,2
0.859,58,3
0.911,58,4
0.921,58,5
0.903,58,6
0.705,58,7
0.899,58,8
0.899,58,9
0.894,58,10
0.894,58,11
1.465,58,12
1.556,58,13
1.149,58,14
1.149,58,15
1.148,58,16
1.147,58,17
1.148,58,18
1.179,58,19
1.16,58,20
1.159,58,21
1.149,58,22
1.149,58,23
1.149,59,0
0.87,59,1
0.865,59,2
0.877,59,3
0.884,59,4
0.91,59,5
0.889,59,6
1.317,59,7
1.148,59,8
1.031,59,9
0.954,59,10
0.933,59,11
0.907,59,12
1.196,59,13
1.146,59,14
1.166,59,15
1.157,59,16
1.357,59,17
2.708,59,18
1.573,59,19
1.149,59,20
1.533,59,21
1.316,59,22
1.334,59,23
1.459,61,0
1.426,61,1
1.311,61,2
1.081,61,3
1.104,61,4
1.427,61,5
1.013,61,6
0.903,61,7
1.002,61,8
1.012,61,9
1.019,61,10
1.051,61,11
1.024,61,12
1.283,61,13
4.751,61,15
1.467,61,16
1.707,61,17
1.541,61,18
1.44,61,19
1.424,61,20
1.737,61,21
1.372,61,22
1.365,61,23
1.363,65,0
1.922,65,1
1.156,65,2
1.194,65,3
1.072,65,4
1.08,65,5
1.004,65,6
0.852,65,7
1.845,65,8
0.962,65,9
0.963,65,10
0.979,65,11
1.001,65,12
1.288,65,13
3.654,65,14
1.754,65,15
4.273,65,16
3.254,65,17
6.024,65,18
5.164,65,19
1.356,65,20
4.266,65,21
3.21,65,22
3.447,65,23
3.327,61,0
1.498,61,1
1.028,61,2
1.091,61,3
0.997,61,4
1.026,61,5
1.02,61,6
0.893,61,7
0.903,61,8
0.9,61,9
0.903,61,10
0.905,61,11
1.127,61,12
4.023,61,13
1.734,61,14
2.505,61,15
1.14,61,16
1.142,61,17
2.036,61,18
1.142,61,19
1.141,61,20
1.152,61,21
1.157,61,22
1.464,61,23
1.2,62,0
1.001,62,1
1.025,62,2
1.042,62,3
1.394,62,4
1.44,62,5
0.988,62,6
0.712,62,7
0.916,62,8
0.923,62,9
0.929,62,10
0.916,62,11
0.916,62,12
1.215,62,13
4.434,62,14
2.839,62,15
2.124,62,16
1.145,62,17
1.491,62,18
1.178,62,19
1.158,62,20
1.156,62,21
1.146,62,22
1.144,62,23
1.542,57,0
1.032,57,1
0.95,57,2
2.616,57,3
1.899,57,4
1.208,57,5
1.001,57,6
0.785,57,7
0.901,57,8
0.929,57,9
0.933,57,10
0.933,57,11
1.491,57,12
1.156,57,13
1.163,57,14
5.385,57,15
1.146,57,16
1.145,57,17
1.487,57,18
1.145,57,19
1.145,57,20
1.144,57,21
1.149,57,22
1.151,57,23
1.588,58,0
1.241,58,1
1.091,58,2
1.123,58,3
1.236,58,4
1.864,58,5
0.999,58,6
0.917,58,7
0.948,58,8
0.958,58,9
0.986,58,10
1.512,58,11
1.26,58,12
1.203,58,13
3.572,58,14
4.1,58,15
1.157,58,16
1.333,58,17
1.341,58,18
1.173,58,19
1.153,58,20
1.159,58,21
1.168,58,22
1.163,58,23
1.15,62,0
1.127,62,1
0.957,62,2
1.011,62,3
0.816,62,4
1.055,62,5
1.05,62,6
1.301,62,7
0.964,62,8
0.93,62,9
0.931,62,10
0.938,62,11
0.977,62,12
2.678,62,13
2.679,62,14
1.166,62,15
1.586,62,16
3.65,62,17
3.927,62,19
1.782,62,20
1.35,62,21
1.346,62,22
3.335,62,23
1.55,64,0
0.994,64,1
0.771,64,2
1.232,64,3
1.093,64,4
1.275,64,5
1.531,64,6
0.823,64,7
0.875,64,8
0.89,64,9
0.895,64,10
0.882,64,11
0.914,64,12
1.753,64,13
1.185,64,14
1.248,64,15
1.201,64,16
1.337,64,17
3.001,64,18
1.557,64,19
1.224,64,20
1.206,64,21
1.937,64,22
2.977,64,23
5.901,65,0
2.315,65,1
1.601,65,2
1.431,65,3
1.489,65,4
1.334,65,5
0.915,65,6
0.768,65,7
0.847,65,8
0.905,65,9
0.907,65,10
1.452,65,11
0.851,65,12
2.374,65,13
2.284,65,14
3.784,65,15
1.201,65,16
1.581,65,17
1.167,65,18
1.168,65,19
1.337,65,20
1.366,65,21
1.366,65,22
2.363,65,23
1.164,63,0
0.839,63,1
0.759,63,2
1.231,63,3
1.633,63,4
1.502,63,5
1.108,63,6
0.869,63,7
0.958,63,8
0.973,63,9
0.989,63,10
0.986,63,11
1.006,63,12
3.238,63,13
2.281,63,14
3.384,63,15
2.124,63,16
1.247,63,17
1.685,63,18
1.321,63,19
1.445,63,20
1.448,63,21
1.864,63,22
1.472,63,23
1.252,62,0
0.946,62,1
0.961,62,2
1.268,62,3
1.256,62,4
3.203,62,5
1.755,62,6
0.831,62,7
1.228,62,8
0.781,62,9
0.862,62,10
0.89,62,11
0.929,62,12
1.213,62,13
2.977,62,14
3.401,62,15
1.17,62,16
1.169,62,17
1.528,62,18
1.168,62,19
1.231,62,20
1.194,62,21
1.186,62,22
1.184,62,23
1.287,60,0
1.376,60,1
0.924,60,2
1.028,60,3
1.059,60,4
1.09,60,5
1.312,60,6
1.084,60,7
1.314,60,8
0.947,60,9
0.966,60,10
0.959,60,11
0.91,60,12
4.048,60,13
3.378,60,14
3.035,60,15
3.206,60,16
1.702,60,17
1.149,60,18
1.533,60,19
1.15,60,20
1.158,60,21
1.26,60,22
1.168,60,23
1.153,62,0
0.875,62,1
0.789,62,2
0.954,62,3
1.322,62,4
1.023,62,5
0.909,62,6
0.866,62,7
0.898,62,8
0.864,62,9
0.859,62,10
0.861,62,11
0.899,62,12
1.17,62,13
1.322,62,14
3.213,62,15
3.605,62,16
1.162,62,17
1.519,62,18
1.229,62,19
1.351,62,20
1.348,62,21
1.371,62,22
1.396,62,23
1.526,66,0
1.657,66,1
4.74,66,2
2.459,66,3
1.124,66,4
1.068,66,5
0.994,66,6
1.556,66,7
0.929,66,8
0.94,66,9
0.933,66,10
0.93,66,11
0.938,66,12
1.18,66,13
1.772,66,14
1.61,66,15
5.672,66,16
3.664,66,17
3.163,66,18
6.298,66,19
3.799,66,20
1.83,66,21
5.075,66,22
5.142,73,0
4.576,73,1
5.22,73,2
5.089,73,3
3.064,73,4
1.907,73,5
3.074,73,6
1.117,73,7
0.836,73,8
0.849,73,9
0.878,73,10
0.897,73,11
0.899,73,12
0.961,73,13
3.883,73,14
1.953,73,15
1.826,73,16
5.147,73,17
3.044,73,19
4.347,73,20
4.528,73,21
4.497,73,22
4.214,73,23
5.713,62,0
4.056,62,1
2.957,62,2
5.94,62,3
3.017,62,4
1.055,62,5
0.915,62,6
1.038,62,7
0.88,62,8
0.877,62,9
0.898,62,10
0.898,62,11
0.886,62,12
3.331,62,13
3.489,62,14
1.223,62,15
1.366,62,16
1.372,62,17
1.615,62,18
1.318,62,19
1.821,62,20
1.44,62,21
1.503,62,22
1.573,62,23
1.348,57,0
0.938,57,1
1.099,57,2
0.939,57,3
1.197,57,4
1.21,57,5
1.269,57,6
1.373,57,7
0.991,57,8
0.971,57,9
0.983,57,10
0.986,57,11
0.998,57,12
3.213,57,13
4.228,57,14
1.383,57,15
2.472,57,16
2.324,57,17
2.655,57,18
1.599,57,19
3.372,57,20
1.722,57,21
2.41,57,22
2.183,57,23
2.025,57,0
2.163,57,1
4.66,57,2
1.065,57,3
1.139,57,4
1.249,57,5
1.158,57,6
1.079,57,7
1.433,57,8
1.08,57,9
1.083,57,10
1.07,57,11
1.054,57,12
1.461,57,13
3.216,57,14
4.798,57,15
0.999,57,16
2.617,60,4
5.75,60,5
3.322,60,6
1.099,60,7
1.475,60,8
1.106,60,9
1.103,60,10
1.141,60,11
1.2,60,12
3.5,60,13
2.965,60,14
3.225,60,15
1.796,60,16
1.432,60,17
2.634,60,18
1.382,60,19
2.676,60,20
1.413,60,21
1.519,60,22
1.427,60,23
1.983,66,0
1.151,66,1
1.342,66,2
1.164,66,3
1.198,66,4
1.116,66,5
1.209,66,6
0.987,66,7
1.022,66,8
1.003,66,9
0.983,66,10
0.979,66,11
0.973,66,12
4.264,66,13
2.147,66,14
4.403,66,15
2.629,66,16
2.648,66,17
1.416,66,18
4.076,66,19
1.984,66,20
1.36,66,21
1.735,66,22
1.375,66,23
1.762,64,0
1.038,64,1
0.969,64,2
0.953,64,3
0.914,64,4
0.92,64,5
0.967,64,6
0.922,64,7
0.987,64,8
0.982,64,9
0.983,64,10
0.981,64,11
1.283,64,12
1.233,64,13
1.241,64,14
1.236,64,15
1.19,64,16
1.19,64,17
1.192,64,18
1.191,64,19
1.75,64,20
1.332,64,21
1.401,64,22
1.194,64,23
1.171,64,0
2.371,64,1
2.662,64,2
2.06,64,3
0.974,64,4
0.999,64,5
0.973,64,6
0.866,64,7
0.919,64,8
0.922,64,9
0.93,64,10
0.721,64,11
0.913,64,12
1.217,64,13
2.414,64,14
2.708,64,15
1.24,64,16
4.456,64,17
5.117,64,18
3.601,64,19
5.197,64,23
2.546,65,2
2.223,65,3
1.34,65,4
1.199,65,5
1.024,65,6
0.88,65,7
0.915,65,8
1.252,65,9
0.918,65,10
0.924,65,11
0.956,65,12
1.245,65,13
5.468,65,14
5.518,65,15
1.766,65,16
1.177,65,17
1.533,65,18
1.353,65,19
1.415,65,20
1.382,65,21
1.4,65,22
1.376,65,23
1.271,67,0
1.227,67,1
3.294,67,2
4.068,67,3
2.271,67,4
1.638,67,5
1.37,67,6
0.736,67,7
0.905,67,8
0.896,67,9
0.908,67,10
0.869,67,11
0.871,67,12
1.193,67,13
3.591,67,14
2.874,67,15
1.721,67,16
1.28,67,17
1.642,67,18
1.359,67,19
1.399,67,20
1.622,67,21
1.358,67,22
1.656,67,23
1.961,74,0
1.454,74,1
0.964,74,2
0.978,74,3
2.226,74,4
1.282,74,5
0.982,74,6
0.82,74,7
0.89,74,8
0.874,74,9
0.831,74,10
1.17,74,11
0.903,74,12
1.146,74,13
2.789,74,14
4.553,74,15
1.845,74,16
1.881,74,17
2.717,74,18
3.483,74,19
2.919,74,20
3.231,74,21
3.156,74,22
4.314,74,23
5.409,76,1
2.14,76,2
1.305,76,3
4.628,76,4
2.533,76,5
1.221,76,6
1.154,76,7
0.986,76,8
0.929,76,9
1.067,76,10
1.019,76,11
1.015,76,12
3.374,76,13
5.121,76,14
2.499,76,15
2.895,76,16
3.147,76,17
3.84,76,18
2.698,76,19
3.435,76,20
3.89,76,21
4.003,76,22
3.996,76,23
3.551,74,0
2.86,74,1
1.017,74,2
0.951,74,3
1.153,74,4
1.048,74,5
0.976,74,6
0.757,74,7
1.138,74,8
1.425,74,9
1.002,74,10
1.207,74,11
1.02,74,12
2.392,74,13
1.943,74,14
1.542,74,15
3.06,74,16
2.146,74,17
1.594,74,18
2.176,74,19
2.428,74,20
2.554,74,21
2.967,74,22
3.106,74,23
3.67,72,0
1.426,72,1
1.862,72,2
2.474,72,3
1.213,72,4
1.338,72,5
1.14,72,6
0.929,72,7
1.303,72,8
0.977,72,9
1.024,72,10
1.036,72,11
0.985,72,12
1.835,72,13
1.836,72,14
1.623,72,15
1.853,72,16
2.43,72,17
1.726,66,4
1.032,66,5
1.007,66,6
0.818,66,7
0.924,66,8
0.902,66,9
0.859,66,10
0.866,66,11
0.912,66,12
1.767,66,13
4.718,66,14
3.665,66,15
1.172,66,16
1.578,66,17
1.17,66,18
1.334,66,19
1.46,66,20
1.376,66,21
1.448,66,22
1.899,66,23
2.131,65,0
0.998,65,1
1.075,65,2
3.288,65,3
2.1,65,4
1.39,65,5
1.78,65,6
1.149,65,7
1.144,65,8
1.049,65,9
1.053,65,10
1.108,65,11
1.144,65,12
2.584,65,13
4.559,65,14
4.651,65,15
1.795,65,16
1.55,65,17
1.868,65,18
1.515,65,19
1.527,65,20
1.577,65,21
1.793,65,22
1.801,65,23
1.087,64,5
0.92,64,6
0.753,64,7
0.88,64,8
0.906,64,9
1.467,64,10
0.914,64,11
0.885,64,12
1.543,64,13
2.918,64,14
1.188,64,15
1.832,64,16
1.212,64,17
1.207,64,18
1.545,64,19
1.159,64,20
1.157,64,21
1.306,64,22
1.486,64,23
1.449,65,0
1.111,65,1
0.881,65,2
1.076,65,3
1.026,65,4
0.984,65,5
0.954,65,6
0.892,65,7
1.279,65,8
0.937,65,9
0.862,65,10
0.886,65,11
0.865,65,12
0.746,65,13
0.502,65,14
1.033,65,15
1.33,65,16
1.285,65,17
1.839,65,18
1.325,65,19
1.501,65,20
1.515,65,21
1.598,65,22
1.586,65,23
1.301,62,0
0.867,62,1
1.535,62,2
0.967,62,3
0.874,62,4
1.003,62,5
1.038,62,6
0.824,62,7
0.869,62,8
0.917,62,9
0.921,62,10
0.918,62,11
0.921,62,12
0.616,62,13
0.46,62,14
1.03,62,15
0.945,62,16
3.678,62,17
1.828,62,18
2.882,62,19
1.53,62,20
3.776,62,21
1.949,62,22
1.381,62,23
1.3,65,0
1.694,65,1
1.365,65,2
1.29,65,3
1.182,65,4
0.898,65,5
0.878,65,6
0.954,65,7
0.978,65,8
0.919,65,9
1.146,65,10
0.892,65,11
0.88,65,12
0.776,65,13
0.473,65,14
0.524,65,15
0.576,65,16
1.121,65,17
1.182,65,18
1.228,65,19
1.549,65,20
1.034,75,7
1.351,75,8
1.233,75,9
1.125,75,10
1.09,75,11
1.123,75,12
2.764,75,13
1.775,75,14
3.409,75,15
3.295,75,16
2.629,75,17
6.221,75,18
4.434,75,21
3.525,75,22
5.721,75,23
5.299,80,0
3.112,80,1
0.905,80,2
1.48,80,3
2.264,80,4
0.753,80,5
0.46,80,6
0.249,80,7
0.305,80,8
0.863,80,9
0.291,80,10
0.288,80,11
0.266,80,12
2.385,80,13
2.225,80,14
1.606,80,15
2.38,80,16
1.4,80,17
2.35,80,18
2.168,80,19
2.915,80,20
4.557,80,21
4.278,80,22
4.151,80,23
4.453,83,0
3.363,83,1
1.955,83,2
2.749,83,3
3.36,83,4
3.505,83,5
1.998,83,6
1.049,83,7
1.083,83,8
0.906,83,9
0.529,83,10
0.797,83,11
0.906,83,12
3,83,13
2.957,83,14
4.275,83,15
2.518,83,16
2.946,83,17
3.723,83,18
3.735,83,19
4.623,83,20
6.542,83,21
5.084,83,22
3.797,83,23
4.939,81,1
5.221,81,2
4.157,81,3
4.087,81,4
0.979,81,5
0.784,81,6
0.612,81,7
1.185,81,8
1.06,81,9
0.997,81,10
0.863,81,11
0.785,81,12
1.439,81,13
1.061,81,14
2.329,81,15
1.755,81,16
1.911,81,17
3.825,81,18
3.827,81,19
3.489,81,20
4.291,81,21
3.601,81,22
3.493,81,23
3.226,81,0
4.8,81,1
3.754,81,2
3.721,81,3
2.55,81,4
1.273,81,5
2.122,81,6
1.854,81,7
2.188,81,8
1.625,81,9
1.223,81,10
0.691,81,11
0.917,81,12
0.381,81,13
0.437,81,14
0.787,81,15
2.935,81,16
3.109,81,17
2.745,81,18
3.389,81,19
4.346,81,20
3.54,81,22
3.984,81,23
4.296,66,0
4.586,66,1
3.619,66,2
2.461,66,3
1.782,66,4
1.071,66,5
1.904,66,6
0.985,66,7
0.638,66,8
0.431,66,9
0.32,66,10
1.015,66,11
0.451,66,12
1.918,66,13
1.884,66,14
2.098,66,15
3.005,66,16
0.759,66,17
0.438,66,18
1.06,66,19
0.838,66,20
0.884,66,21
1.311,66,22
1.014,66,23
1.005,66,0
0.716,66,1
0.466,66,2
0.435,66,3
0.657,66,4
1.172,66,5
2.996,66,6
2.645,66,7
0.568,66,8
0.472,66,9
0.411,66,10
0.395,66,11
0.381,66,12
0.38,66,13
1.22,66,14
3.478,66,15
0.986,66,16
0.377,66,17
0.845,66,18
0.506,66,19
0.578,66,20
0.572,66,21
0.605,66,22
0.815,66,23
1.256,71,0
0.418,71,1
0.403,71,2
0.435,71,3
1.65,71,4
1.048,71,5
0.559,71,6
0.494,71,7
0.501,71,8
0.41,71,9
0.451,71,10
0.446,71,11
0.966,71,12
0.742,71,13
2.13,71,14
2.481,71,15
2.578,71,16
0.361,71,17
0.923,71,18
0.567,71,19
0.849,71,20
1.335,71,21
2.102,71,22
2.209,71,23
2.189,76,0
1.221,76,1
0.718,76,2
0.881,76,3
0.817,76,4
3.296,76,5
4.032,76,6
2.366,76,7
1.873,76,8
0.733,76,9
0.404,76,10
0.395,76,11
0.376,76,12
0.368,76,13
2.765,76,14
0.372,76,15
1.532,76,16
0.838,76,17
1.487,76,18
2.109,76,19
2.858,76,20
3.585,76,21
3.209,76,22
3.173,76,23
3.178,76,0
2.139,76,1
4.717,76,2
3.12,76,3
2.931,76,4
2.276,76,5
2.615,76,6
1.298,76,7
0.624,76,8
0.527,76,9
0.849,76,10
0.476,76,11
0.432,76,12
1.968,76,13
1.85,76,14
2.304,76,15
5.274,76,16
3.643,76,17
1.907,76,18
1.426,76,19
1.852,76,20
3.391,76,21
4.636,76,22
5.32,76,23
3.037,74,0
2.051,74,1
3.301,74,2
2.967,74,3
2.804,74,4
1.909,74,5
2.798,74,6
1.711,74,7
5.643,74,8
0.974,74,9
0.654,74,10
0.605,74,11
0.962,74,12
0.641,74,13
1,74,14
5.729,74,15
5.322,74,16
4.302,74,17
4.503,74,18
4.332,74,19
4.718,74,20
5.878,74,21
5.567,74,22
5.396,74,23
5.62,73,0
3.761,73,1
3.727,73,2
3.279,73,3
3.579,73,4
2.384,73,5
2.192,73,6
1.917,73,7
1.957,73,8
2.16,73,9
3.86,73,10
3.721,73,11
1.798,73,12
2.551,73,13
5.365,73,14
5.096,73,15
2.789,73,16
0.54,73,17
0.98,73,18
1.883,73,19
2.022,73,20
2.846,73,21
4.073,73,22
4.759,71,0
2.067,71,1
1.892,71,2
2.188,71,3
2.45,71,4
0.867,71,5
0.621,71,6
0.593,71,7
0.541,71,8
0.518,71,9
0.511,71,10
0.494,71,11
0.518,71,12
0.522,71,13
1.138,71,14
5.892,71,15
1.005,71,16
0.876,71,17
0.985,71,18
1.164,71,19
1.46,71,20
1.722,71,21
2.026,71,22
2.317,71,23
2.684,70,0
2.598,70,1
2.108,70,2
0.365,70,3
1.106,70,4
0.562,70,5
0.926,70,6
0.286,70,7
0.336,70,8
0.332,70,9
0.667,70,10
0.305,70,11
0.287,70,12
1.547,70,13
1.581,70,14
3.062,70,15
0.533,70,16
0.847,70,17
0.626,70,18
1.473,70,19
1.161,70,20
1.728,70,21
2.262,70,22
2.332,70,23
2.625,77,0
0.994,77,1
0.915,77,2
0.745,77,3
2.367,77,4
1.06,77,5
0.55,77,6
0.32,77,7
0.392,77,8
0.301,77,9
0.288,77,10
0.276,77,11
0.263,77,12
1.461,77,13
1.621,77,14
4.139,77,15
2.208,77,16
0.54,77,17
1.108,77,18
1.446,77,19
1.776,77,20
2.406,77,21
3.328,77,22
2.962,77,23
3.285,74,0
0.823,74,1
0.755,74,2
0.351,74,3
0.874,74,4
1.44,74,5
3.645,74,6
2.849,74,7
2.784,74,8
1.956,74,9
1.433,74,10
0.811,74,11
0.491,74,12
0.257,74,13
1.636,74,14
3.65,74,15
1.184,74,16
0.819,74,17
0.655,74,18
1.198,74,19
1.793,74,20
1.464,74,21
1.929,74,22
1.863,74,23
1.726,75,0
0.359,75,1
0.223,75,2
0.22,75,3
0.221,75,4
0.314,75,5
0.333,75,6
0.271,75,7
0.538,75,8
0.223,75,9
0.222,75,10
0.216,75,11
0.237,75,12
0.924,75,13
1.077,75,14
0.897,75,15
2.719,75,16
1.178,75,17
0.585,75,18
0.794,75,19
1.168,75,20
1.814,75,21
1.945,75,22
2.42,75,23
2.822,78,0
0.756,78,1
0.686,78,2
1.009,78,3
0.866,78,4
0.212,78,5
0.215,78,6
0.191,78,7
0.196,78,8
0.198,78,9
0.201,78,10
0.22,78,11
0.267,78,12
0.548,78,13
0.487,78,14
0.226,78,15
0.276,78,16
0.196,78,17
0.412,78,18
0.443,78,19
1.219,78,20
1.467,78,21
5.406,78,22
3.345,78,23
3.832,83,0
3.738,83,1
3.589,83,2
3.491,83,3
3.628,83,4
0.766,83,5
0.503,83,6
0.417,83,7
0.263,83,8
0.243,83,9
0.257,83,10
0.268,83,11
0.268,83,12
0.83,83,13
0.908,83,14
0.948,83,15
0.464,83,16
0.661,83,17
2.664,83,18
2.787,83,19
1.89,83,20
2.401,83,21
3.091,83,22
3.549,83,23
4.085,82,0
5.307,82,1
4.953,82,2
3.948,82,3
3.935,82,4
0.751,82,5
0.632,82,6
1.726,82,7
2.646,82,8
1.471,82,9
0.835,82,10
0.378,82,11
0.384,82,12
0.375,82,13
0.65,82,14
5.196,82,15
1.849,82,16
1.105,82,17
1.738,82,18
2.068,82,19
2.208,82,20
2.31,82,21
2.727,82,22
3.04,82,23
3.144,82,0
2.083,82,1
4.474,82,2
5.982,82,3
4.431,82,4
0.636,82,5
0.385,82,6
0.259,82,7
0.402,82,8
0.302,82,9
0.268,82,10
0.644,82,11
0.239,82,12
3.328,82,13
2.829,82,14
3.33,82,15
1.612,82,16
0.976,82,17
0.928,82,18
1.428,82,19
1.753,82,20
1.969,82,21
2.776,82,22
2.832,82,23
3.384,77,0
5.032,77,1
5.727,77,4
4.815,77,5
2.72,77,6
2.174,77,7
1.791,77,8
0.856,77,9
0.274,77,10
0.335,77,11
0.31,77,12
0.289,77,13
2.077,77,14
1.376,77,15
2.537,77,16
1.295,77,17
1.035,77,18
2.104,77,19
1.605,77,20
1.892,77,21
2.332,77,22
2.128,77,23
2.349,78,0
1.114,78,1
2.684,78,2
2.404,78,3
2.796,78,4
1.427,78,5
1.255,78,6
0.559,78,7
0.485,78,8
0.461,78,9
0.43,78,10
0.429,78,11
0.53,78,12
1.456,78,13
3.711,78,14
6.087,78,15
2.929,78,16
1.816,78,17
2.526,78,18
2.505,78,19
2.236,78,20
2.382,78,21
3.277,78,22
3.591,76,0
3.847,76,1
5.65,76,3
2.471,76,6
4.593,76,7
1.686,76,8
1.343,76,9
0.577,76,10
0.254,76,11
0.262,76,12
1.274,76,13
5.705,76,14
4.333,76,15
2.711,76,16
2.694,76,17
3.522,76,18
3.554,76,19
3.43,76,20
2.242,76,21
3.93,76,22
4.404,76,23
2.544,75,0
0.689,75,1
0.44,75,2
0.276,75,3
0.526,75,4
0.17,75,5
0.165,75,6
0.131,75,7
0.161,75,8
0.162,75,9
0.16,75,10
0.16,75,11
0.168,75,12
0.436,75,13
0.559,75,14
1.03,75,15
0.29,75,16
0.337,75,17
3.654,75,18
2.844,75,19
1.454,75,20
2.409,75,21
2.584,75,22
5.911,75,23
4.523,74,0
3.04,74,1
1.98,74,2
1.535,74,3
0.745,74,4
0.407,74,5
0.229,74,6
0.211,74,7
0.236,74,8
0.832,74,9
0.236,74,10
0.236,74,11
0.237,74,12
0.234,74,13
0.594,74,14
0.227,74,15
0.22,74,16
2.303,74,17
3.931,74,18
3.29,74,19
2.405,74,20
2.404,74,21
2.013,74,22
2.298,74,23
